"param_name","periods","param_value","pm_start_date","metric","source","hd_summary","impt_type","df_type","pm_location","date","cases_interviewed","contacts_interviewed","digital","comb_loc_date","impt_type_alpha","count","impt_median","impt_count","metric_color","month_year","incl"
"cases_reached_from_test_med","C",35.7427668332254,2021-08-01,"med","Adapting COVID-19 Contact Tracing Protocols to Accommodate Resource Constraints, Philadelphia, Pennsylvania, USA, 2021.%%%Philadelphia%%%manual","no","inner","outer_abs","Philadelphia",2021-08-01,2053.36607791256,571.602221562672,"manual","(manual) Philadelphia, 2021-08-01",0.1,2053.36607791256,6090.02494734038,FALSE,"med",2021-08-01,1
"contacts_reached_from_named_med","D",24,2021-08-01,"med","The public health impact of COVID-19 variants of concern on the effectiveness of contact tracing in Vermont, United States.%%%VT%%%manual","no","reported","outer_abs","VT",2021-08-01,2638.72338949073,NA,"manual","(manual) VT, 2021-08-01",0,5037.19503453868,5037.19503453868,TRUE,"imputed",2021-08-01,0
"cases_reached_from_test_med","B",36.2572331667746,2021-08-01,"med","The public health impact of COVID-19 variants of concern on the effectiveness of contact tracing in Vermont, United States.%%%VT%%%manual","no","inner","outer_abs","VT",2021-08-01,2638.72338949073,NA,"manual","(manual) VT, 2021-08-01",0.1,2638.72338949073,6090.02494734038,FALSE,"med",2021-08-01,1
"cases_reached_from_test_med","C",35.7427668332254,2021-08-01,"med","The public health impact of COVID-19 variants of concern on the effectiveness of contact tracing in Vermont, United States.%%%VT%%%manual","no","inner","outer_abs","VT",2021-08-01,2638.72338949073,NA,"manual","(manual) VT, 2021-08-01",0.1,2638.72338949073,6090.02494734038,FALSE,"med",2021-08-01,1
"hd_cases_positive_from_test_mean_mean","B",33.6,2021-07-01,"mean","Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.%%%64 HD accross US and collonies%%%manual","yes","reported","outer_abs","64 HD accross US and collonies",2021-07-01,526305,203668.338052208,"manual","(manual) 64 HD accross US and collonies, 2021-07-01",0,526305,3675.29481015143,FALSE,"mean",2021-07-01,1
"hd_cases_reached_from_positive_mean_mean","C",31.2,2021-07-01,"mean","Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.%%%64 HD accross US and collonies%%%manual","yes","reported","outer_abs","64 HD accross US and collonies",2021-07-01,526305,203668.338052208,"manual","(manual) 64 HD accross US and collonies, 2021-07-01",0,526305,3675.29481015143,FALSE,"mean",2021-07-01,1
"hd_cases_positive_from_test_mean_median","B",24,2021-07-01,"med","Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.%%%64 HD accross US and collonies%%%manual","yes","reported","outer_abs","64 HD accross US and collonies",2021-07-01,526305,203668.338052208,"manual","(manual) 64 HD accross US and collonies, 2021-07-01",0,526305,6090.02494734038,FALSE,"med",2021-07-01,1
"hd_cases_reached_from_positive_mean_median","C",24,2021-07-01,"med","Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.%%%64 HD accross US and collonies%%%manual","yes","reported","outer_abs","64 HD accross US and collonies",2021-07-01,526305,203668.338052208,"manual","(manual) 64 HD accross US and collonies, 2021-07-01",0,526305,6090.02494734038,FALSE,"med",2021-07-01,1
"cases_reached_from_exposure_mean","A",63.5137563013822,2021-07-01,"mean","Application of COVIDTracer to Inform Public Health Workforce Planning in Alaska During the COVID-19 Pandemic.%%%Alaska%%%manual","no","inner","outer_abs","Alaska",2021-07-01,NA,NA,"manual","(manual) Alaska, 2021-07-01",0.1,3675.29481015143,3675.29481015143,TRUE,"imputed",2021-07-01,0
"cases_reached_from_exposure_mean","B",43.5521097708233,2021-07-01,"mean","Application of COVIDTracer to Inform Public Health Workforce Planning in Alaska During the COVID-19 Pandemic.%%%Alaska%%%manual","no","inner","outer_abs","Alaska",2021-07-01,NA,NA,"manual","(manual) Alaska, 2021-07-01",0.1,3675.29481015143,3675.29481015143,TRUE,"imputed",2021-07-01,0
"cases_reached_from_exposure_mean","C",42.9341339277945,2021-07-01,"mean","Application of COVIDTracer to Inform Public Health Workforce Planning in Alaska During the COVID-19 Pandemic.%%%Alaska%%%manual","no","inner","outer_abs","Alaska",2021-07-01,NA,NA,"manual","(manual) Alaska, 2021-07-01",0.1,3675.29481015143,3675.29481015143,TRUE,"imputed",2021-07-01,0
"cases_reached_from_positive_med","C",35.3,2021-07-01,"med","Factors Influencing the Results of COVID-19 Case Outreach-Results From a California Case Investigation/Contact Tracing Program.%%%Members of large CA health care plan%%%manual","no","reported","outer_abs","Members of large CA health care plan",2021-07-01,562.21188190509,NA,"manual","(manual) Members of large CA health care plan, 2021-07-01",0,562.21188190509,6090.02494734038,FALSE,"med",2021-07-01,1
"cases_positive_from_test_med","B",24,2021-07-01,"med","Lessons Learned from the Launch and Implementation of the COVID-19 Contact Tracing Program in New York City: a Qualitative Study.%%%New York%%%manual","no","reported","outer_abs","New York",2021-07-01,12429.0339723881,NA,"manual","(manual) New York, 2021-07-01",0,12429.0339723881,6090.02494734038,FALSE,"med",2021-07-01,1
"cases_reached_from_positive_med","C",48,2021-07-01,"med","Lessons Learned from the Launch and Implementation of the COVID-19 Contact Tracing Program in New York City: a Qualitative Study.%%%New York%%%manual","no","reported","outer_abs","New York",2021-07-01,12429.0339723881,NA,"manual","(manual) New York, 2021-07-01",0,12429.0339723881,6090.02494734038,FALSE,"med",2021-07-01,1
"contacts_reached_from_named_med","D",5.76,2021-07-01,"med","Lessons Learned from the Launch and Implementation of the COVID-19 Contact Tracing Program in New York City: a Qualitative Study.%%%New York%%%manual","no","reported","outer_abs","New York",2021-07-01,12429.0339723881,NA,"manual","(manual) New York, 2021-07-01",0,5037.19503453868,5037.19503453868,TRUE,"imputed",2021-07-01,0
"contacts_reached_from_named_med","D",4.8,2021-07-01,"med","COVID-19 Case Investigation and Contact Tracing in New York City, June 1, 2020, to October 31, 2021.%%%New York City%%%manual","no","reported","outer_abs","New York City",2021-07-01,8587.76826369724,7126.8750177182,"manual","(manual) New York City, 2021-07-01",0,7126.8750177182,5037.19503453868,FALSE,"med",2021-07-01,1
"cases_test_from_sympt_med","A",50.4,2021-07-01,"med","COVID-19 Case Investigation and Contact Tracing in New York City, June 1, 2020, to October 31, 2021.%%%New York City%%%manual","no","reported","outer_abs","New York City",2021-07-01,8587.76826369724,7126.8750177182,"manual","(manual) New York City, 2021-07-01",0,8587.76826369724,6090.02494734038,FALSE,"med",2021-07-01,1
"cases_reached_from_test_med","B",31.4229354112047,2021-07-01,"med","COVID-19 Case Investigation and Contact Tracing in New York City, June 1, 2020, to October 31, 2021.%%%New York City%%%manual","no","inner","outer_abs","New York City",2021-07-01,8587.76826369724,7126.8750177182,"manual","(manual) New York City, 2021-07-01",0.1,8587.76826369724,6090.02494734038,FALSE,"med",2021-07-01,1
"cases_reached_from_test_med","C",30.9770645887953,2021-07-01,"med","COVID-19 Case Investigation and Contact Tracing in New York City, June 1, 2020, to October 31, 2021.%%%New York City%%%manual","no","inner","outer_abs","New York City",2021-07-01,8587.76826369724,7126.8750177182,"manual","(manual) New York City, 2021-07-01",0.1,8587.76826369724,6090.02494734038,FALSE,"med",2021-07-01,1
"cases_reached_from_exposure_mean","A",81.2976080657692,2021-07-01,"mean","Adapting COVID-19 Contact Tracing Protocols to Accommodate Resource Constraints, Philadelphia, Pennsylvania, USA, 2021.%%%Philadelphia%%%manual","no","inner","outer_abs","Philadelphia",2021-07-01,1013.13227707016,282.028940937249,"manual","(manual) Philadelphia, 2021-07-01",0.1,1013.13227707016,3675.29481015143,FALSE,"mean",2021-07-01,1
"cases_reached_from_exposure_mean","B",55.7467005066538,2021-07-01,"mean","Adapting COVID-19 Contact Tracing Protocols to Accommodate Resource Constraints, Philadelphia, Pennsylvania, USA, 2021.%%%Philadelphia%%%manual","no","inner","outer_abs","Philadelphia",2021-07-01,1013.13227707016,282.028940937249,"manual","(manual) Philadelphia, 2021-07-01",0.1,1013.13227707016,3675.29481015143,FALSE,"mean",2021-07-01,1
"cases_reached_from_exposure_mean","C",54.9556914275769,2021-07-01,"mean","Adapting COVID-19 Contact Tracing Protocols to Accommodate Resource Constraints, Philadelphia, Pennsylvania, USA, 2021.%%%Philadelphia%%%manual","no","inner","outer_abs","Philadelphia",2021-07-01,1013.13227707016,282.028940937249,"manual","(manual) Philadelphia, 2021-07-01",0.1,1013.13227707016,3675.29481015143,FALSE,"mean",2021-07-01,1
"contacts_reached_from_named_med","D",24,2021-07-01,"med","Adapting COVID-19 Contact Tracing Protocols to Accommodate Resource Constraints, Philadelphia, Pennsylvania, USA, 2021.%%%Philadelphia%%%manual","no","reported","outer_abs","Philadelphia",2021-07-01,1013.13227707016,282.028940937249,"manual","(manual) Philadelphia, 2021-07-01",0,282.028940937249,5037.19503453868,FALSE,"med",2021-07-01,1
"cases_reached_from_test_med","B",36.2572331667746,2021-07-01,"med","Adapting COVID-19 Contact Tracing Protocols to Accommodate Resource Constraints, Philadelphia, Pennsylvania, USA, 2021.%%%Philadelphia%%%manual","no","inner","outer_abs","Philadelphia",2021-07-01,1013.13227707016,282.028940937249,"manual","(manual) Philadelphia, 2021-07-01",0.1,1013.13227707016,6090.02494734038,FALSE,"med",2021-07-01,1
"cases_reached_from_test_med","C",35.7427668332254,2021-07-01,"med","Adapting COVID-19 Contact Tracing Protocols to Accommodate Resource Constraints, Philadelphia, Pennsylvania, USA, 2021.%%%Philadelphia%%%manual","no","inner","outer_abs","Philadelphia",2021-07-01,1013.13227707016,282.028940937249,"manual","(manual) Philadelphia, 2021-07-01",0.1,1013.13227707016,6090.02494734038,FALSE,"med",2021-07-01,1
"hd_cases_positive_from_test_mean_mean","B",33.6,2021-06-01,"mean","Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.%%%64 HD accross US and collonies%%%manual","yes","reported","outer_abs","64 HD accross US and collonies",2021-06-01,217527,147334.071075156,"manual","(manual) 64 HD accross US and collonies, 2021-06-01",0,217527,3675.29481015143,FALSE,"mean",2021-06-01,1
"hd_cases_reached_from_positive_mean_mean","C",26.4,2021-06-01,"mean","Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.%%%64 HD accross US and collonies%%%manual","yes","reported","outer_abs","64 HD accross US and collonies",2021-06-01,217527,147334.071075156,"manual","(manual) 64 HD accross US and collonies, 2021-06-01",0,217527,3675.29481015143,FALSE,"mean",2021-06-01,1
"hd_cases_positive_from_test_mean_median","B",24,2021-06-01,"med","Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.%%%64 HD accross US and collonies%%%manual","yes","reported","outer_abs","64 HD accross US and collonies",2021-06-01,217527,147334.071075156,"manual","(manual) 64 HD accross US and collonies, 2021-06-01",0,217527,6090.02494734038,FALSE,"med",2021-06-01,1
"hd_cases_reached_from_positive_mean_median","C",24,2021-06-01,"med","Case Investigation and Contact Tracing Efforts From Health Departments in the United States, November 2020 to December 2021.%%%64 HD accross US and collonies%%%manual","yes","reported","outer_abs","64 HD accross US and collonies",2021-06-01,217527,147334.071075156,"manual","(manual) 64 HD accross US and collonies, 2021-06-01",0,217527,6090.02494734038,FALSE,"med",2021-06-01,1
"contacts_reached_from_test_mean","B",40.3326758643649,2021-06-01,"mean","Defining Key Performance Indicators for the California COVID-19 Exposure Notification System (CA Notify).%%%California%%%digital","no","inner","outer_abs","California",2021-06-01,880.31337146977,1020.63779549093,"digital","(digital) California, 2021-06-01",0.1,880.31337146977,3675.29481015143,FALSE,"mean",2021-06-01,1
"contacts_reached_from_test_mean","C",39.7603816747137,2021-06-01,"mean","Defining Key Performance Indicators for the California COVID-19 Exposure Notification System (CA Notify).%%%California%%%digital","no","inner","outer_abs","California",2021-06-01,880.31337146977,1020.63779549093,"digital","(digital) California, 2021-06-01",0.1,880.31337146977,3675.29481015143,FALSE,"mean",2021-06-01,1
"contacts_reached_from_test_mean","D",32.7069424609214,2021-06-01,"mean","Defining Key Performance Indicators for the California COVID-19 Exposure Notification System (CA Notify).%%%California%%%digital","no","inner","outer_abs","California",2021-06-01,880.31337146977,1020.63779549093,"digital","(digital) California, 2021-06-01",0.1,1020.63779549093,31158.8857430156,FALSE,"mean",2021-06-01,1
"contacts_reached_from_test_mean","B",60.0699427767136,2021-06-01,"mean","Defining Key Performance Indicators for the California COVID-19 Exposure Notification System (CA Notify).%%%California%%%manual","no","inner","outer_abs","California",2021-06-01,NA,NA,"manual","(manual) California, 2021-06-01",0.1,3675.29481015143,3675.29481015143,TRUE,"imputed",2021-06-01,0
"contacts_reached_from_test_mean","C",59.2175897282971,2021-06-01,"mean","Defining Key Performance Indicators for the California COVID-19 Exposure Notification System (CA Notify).%%%California%%%manual","no","inner","outer_abs","California",2021-06-01,NA,NA,"manual","(manual) California, 2021-06-01",0.1,3675.29481015143,3675.29481015143,TRUE,"imputed",2021-06-01,0
"contacts_reached_from_test_mean","D",48.7124674949893,2021-06-01,"mean","Defining Key Performance Indicators for the California COVID-19 Exposure Notification System (CA Notify).%%%California%%%manual","no","inner","outer_abs","California",2021-06-01,NA,NA,"manual","(manual) California, 2021-06-01",0.1,31158.8857430156,31158.8857430156,TRUE,"imputed",2021-06-01,0
"cases_test_from_sympt_mean","A",64.8,2021-06-01,"mean","A Multifaceted Evaluation of a COVID-19 Contact Tracing Program in King County, Washington.%%%King County%%%manual","no","reported","outer_abs","King County",2021-06-01,1561.39539368541,NA,"manual","(manual) King County, 2021-06-01",0,1561.39539368541,3675.29481015143,FALSE,"mean",2021-06-01,1
"cases_reached_from_test_mean","B",41.0915309223446,2021-06-01,"mean","A Multifaceted Evaluation of a COVID-19 Contact Tracing Program in King County, Washington.%%%King County%%%manual","no","inner","outer_abs","King County",2021-06-01,1561.39539368541,NA,"manual","(manual) King County, 2021-06-01",0.1,1561.39539368541,3675.29481015143,FALSE,"mean",2021-06-01,1
"cases_reached_from_test_mean","C",40.5084690776554,2021-06-01,"mean","A Multifaceted Evaluation of a COVID-19 Contact Tracing Program in King County, Washington.%%%King County%%%manual","no","inner","outer_abs","King County",2021-06-01,1561.39539368541,NA,"manual","(manual) King County, 2021-06-01",0.1,1561.39539368541,3675.29481015143,FALSE,"mean",2021-06-01,1
